Count_gfp_objects,Count_rfp_objects,FileName_gfp,FileName_rfp,ImageNumber
126.0,1067.0,"B3_-1_2_1_Stitched[GFP 469,525]_007.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_007.tif",82
158.0,1345.0,"B3_-1_2_1_Stitched[GFP 469,525]_008.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_008.tif",83
189.0,1485.0,"B3_-1_2_1_Stitched[GFP 469,525]_009.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_009.tif",84
224.0,1642.0,"B3_-1_2_1_Stitched[GFP 469,525]_010.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_010.tif",85
245.0,1966.0,"B3_-1_2_1_Stitched[GFP 469,525]_011.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_011.tif",86
297.0,2214.0,"B3_-1_2_1_Stitched[GFP 469,525]_012.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_012.tif",87
339.0,2421.0,"B3_-1_2_1_Stitched[GFP 469,525]_013.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_013.tif",88
379.0,2580.0,"B3_-1_2_1_Stitched[GFP 469,525]_014.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_014.tif",89
428.0,3032.0,"B3_-1_2_1_Stitched[GFP 469,525]_015.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_015.tif",90
452.0,3299.0,"B3_-1_2_1_Stitched[GFP 469,525]_016.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_016.tif",91
506.0,3739.0,"B3_-1_2_1_Stitched[GFP 469,525]_017.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_017.tif",92
547.0,4095.0,"B3_-1_2_1_Stitched[GFP 469,525]_018.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_018.tif",93
610.0,4462.0,"B3_-1_2_1_Stitched[GFP 469,525]_019.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_019.tif",94
668.0,4806.0,"B3_-1_2_1_Stitched[GFP 469,525]_020.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_020.tif",95
738.0,5299.0,"B3_-1_2_1_Stitched[GFP 469,525]_021.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_021.tif",96
764.0,5322.0,"B3_-1_2_1_Stitched[GFP 469,525]_022.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_022.tif",97
870.0,5831.0,"B3_-1_2_1_Stitched[GFP 469,525]_023.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_023.tif",98
895.0,5889.0,"B3_-1_2_1_Stitched[GFP 469,525]_024.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_024.tif",99
998.0,6430.0,"B3_-1_2_1_Stitched[GFP 469,525]_025.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_025.tif",100
60.0,458.0,"B4_-1_2_1_Stitched[GFP 469,525]_001.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_001.tif",101
96.0,686.0,"B4_-1_2_1_Stitched[GFP 469,525]_002.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_002.tif",102
108.0,728.0,"B4_-1_2_1_Stitched[GFP 469,525]_003.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_003.tif",103
119.0,875.0,"B4_-1_2_1_Stitched[GFP 469,525]_004.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_004.tif",104
127.0,997.0,"B4_-1_2_1_Stitched[GFP 469,525]_005.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_005.tif",105
128.0,1085.0,"B4_-1_2_1_Stitched[GFP 469,525]_006.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_006.tif",106
148.0,1262.0,"B4_-1_2_1_Stitched[GFP 469,525]_007.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_007.tif",107
172.0,1439.0,"B4_-1_2_1_Stitched[GFP 469,525]_008.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_008.tif",108
196.0,1677.0,"B4_-1_2_1_Stitched[GFP 469,525]_009.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_009.tif",109
220.0,1882.0,"B4_-1_2_1_Stitched[GFP 469,525]_010.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_010.tif",110
234.0,2108.0,"B4_-1_2_1_Stitched[GFP 469,525]_011.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_011.tif",111
287.0,2459.0,"B4_-1_2_1_Stitched[GFP 469,525]_012.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_012.tif",112
317.0,2736.0,"B4_-1_2_1_Stitched[GFP 469,525]_013.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_013.tif",113
353.0,3039.0,"B4_-1_2_1_Stitched[GFP 469,525]_014.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_014.tif",114
415.0,3389.0,"B4_-1_2_1_Stitched[GFP 469,525]_015.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_015.tif",115
469.0,3785.0,"B4_-1_2_1_Stitched[GFP 469,525]_016.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_016.tif",116
480.0,4182.0,"B4_-1_2_1_Stitched[GFP 469,525]_017.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_017.tif",117
552.0,4602.0,"B4_-1_2_1_Stitched[GFP 469,525]_018.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_018.tif",118
639.0,5070.0,"B4_-1_2_1_Stitched[GFP 469,525]_019.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_019.tif",119
728.0,5482.0,"B4_-1_2_1_Stitched[GFP 469,525]_020.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_020.tif",120
799.0,5902.0,"B4_-1_2_1_Stitched[GFP 469,525]_021.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_021.tif",121
857.0,6151.0,"B4_-1_2_1_Stitched[GFP 469,525]_022.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_022.tif",122
