Count_gfp_objects,Count_rfp_objects,FileName_gfp,FileName_rfp,ImageNumber
4747.0,7311.0,"B3_-1_2_1_Stitched[GFP 469,525]_014.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_014.tif",86
4828.0,7493.0,"B3_-1_2_1_Stitched[GFP 469,525]_015.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_015.tif",87
4928.0,7406.0,"B3_-1_2_1_Stitched[GFP 469,525]_016.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_016.tif",88
5007.0,7533.0,"B3_-1_2_1_Stitched[GFP 469,525]_017.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_017.tif",89
5085.0,7766.0,"B3_-1_2_1_Stitched[GFP 469,525]_018.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_018.tif",90
5200.0,7953.0,"B3_-1_2_1_Stitched[GFP 469,525]_019.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_019.tif",91
5208.0,7938.0,"B3_-1_2_1_Stitched[GFP 469,525]_020.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_020.tif",92
5336.0,7830.0,"B3_-1_2_1_Stitched[GFP 469,525]_021.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_021.tif",93
5446.0,7993.0,"B3_-1_2_1_Stitched[GFP 469,525]_022.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_022.tif",94
5495.0,8415.0,"B3_-1_2_1_Stitched[GFP 469,525]_023.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_023.tif",95
5551.0,8440.0,"B3_-1_2_1_Stitched[GFP 469,525]_024.tif","B3_-1_3_1_Stitched[Texas Red 586,647]_024.tif",96
1399.0,2854.0,"B4_-1_2_1_Stitched[GFP 469,525]_001.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_001.tif",97
1669.0,3122.0,"B4_-1_2_1_Stitched[GFP 469,525]_002.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_002.tif",98
1868.0,3466.0,"B4_-1_2_1_Stitched[GFP 469,525]_003.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_003.tif",99
2051.0,4073.0,"B4_-1_2_1_Stitched[GFP 469,525]_004.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_004.tif",100
2275.0,4257.0,"B4_-1_2_1_Stitched[GFP 469,525]_005.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_005.tif",101
2548.0,4265.0,"B4_-1_2_1_Stitched[GFP 469,525]_006.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_006.tif",102
2887.0,4952.0,"B4_-1_2_1_Stitched[GFP 469,525]_007.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_007.tif",103
3102.0,5417.0,"B4_-1_2_1_Stitched[GFP 469,525]_008.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_008.tif",104
3306.0,5550.0,"B4_-1_2_1_Stitched[GFP 469,525]_009.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_009.tif",105
3525.0,6031.0,"B4_-1_2_1_Stitched[GFP 469,525]_010.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_010.tif",106
3692.0,6215.0,"B4_-1_2_1_Stitched[GFP 469,525]_011.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_011.tif",107
3899.0,6447.0,"B4_-1_2_1_Stitched[GFP 469,525]_012.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_012.tif",108
4160.0,6923.0,"B4_-1_2_1_Stitched[GFP 469,525]_013.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_013.tif",109
4331.0,6926.0,"B4_-1_2_1_Stitched[GFP 469,525]_014.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_014.tif",110
4335.0,7021.0,"B4_-1_2_1_Stitched[GFP 469,525]_015.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_015.tif",111
4523.0,7334.0,"B4_-1_2_1_Stitched[GFP 469,525]_016.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_016.tif",112
4555.0,7572.0,"B4_-1_2_1_Stitched[GFP 469,525]_017.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_017.tif",113
4613.0,7375.0,"B4_-1_2_1_Stitched[GFP 469,525]_018.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_018.tif",114
4751.0,7716.0,"B4_-1_2_1_Stitched[GFP 469,525]_019.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_019.tif",115
4841.0,7475.0,"B4_-1_2_1_Stitched[GFP 469,525]_020.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_020.tif",116
4925.0,7897.0,"B4_-1_2_1_Stitched[GFP 469,525]_021.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_021.tif",117
5075.0,7794.0,"B4_-1_2_1_Stitched[GFP 469,525]_022.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_022.tif",118
5051.0,8279.0,"B4_-1_2_1_Stitched[GFP 469,525]_023.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_023.tif",119
5256.0,8340.0,"B4_-1_2_1_Stitched[GFP 469,525]_024.tif","B4_-1_3_1_Stitched[Texas Red 586,647]_024.tif",120
1564.0,2791.0,"B5_-1_2_1_Stitched[GFP 469,525]_001.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_001.tif",121
1804.0,3140.0,"B5_-1_2_1_Stitched[GFP 469,525]_002.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_002.tif",122
2059.0,3461.0,"B5_-1_2_1_Stitched[GFP 469,525]_003.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_003.tif",123
2304.0,3748.0,"B5_-1_2_1_Stitched[GFP 469,525]_004.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_004.tif",124
2537.0,4334.0,"B5_-1_2_1_Stitched[GFP 469,525]_005.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_005.tif",125
2797.0,4476.0,"B5_-1_2_1_Stitched[GFP 469,525]_006.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_006.tif",126
3057.0,4685.0,"B5_-1_2_1_Stitched[GFP 469,525]_007.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_007.tif",127
3423.0,5347.0,"B5_-1_2_1_Stitched[GFP 469,525]_008.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_008.tif",128
3606.0,5396.0,"B5_-1_2_1_Stitched[GFP 469,525]_009.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_009.tif",129
3845.0,5744.0,"B5_-1_2_1_Stitched[GFP 469,525]_010.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_010.tif",130
4148.0,6125.0,"B5_-1_2_1_Stitched[GFP 469,525]_011.tif","B5_-1_3_1_Stitched[Texas Red 586,647]_011.tif",131
